"time","PID.D.x","PID.I.y","secondOrder1.y","secondOrder1.yd","der(PID.D.x)","der(PID.I.y)","der(secondOrder1.y)","der(secondOrder1.yd)","PID.Add.u1","PID.Add.u3","PID.Add.y","PID.u","PID.y","feedback1.u1","PID.Add.u2","PID.D.u","PID.D.y","PID.Gain.u","PID.Gain.y","PID.I.u","PID.P.u","PID.P.y","feedback1.u2","feedback1.y","secondOrder1.u","step1.y"
28,0.04698818542756081,0.4320502638287689,0.9530442837418336,0.003244672852736723,-0.003246916939440153,0.004695571625816642,0.003244672852736723,-0.0002242489496823109,0.04695571625816641,-0.0003246916939440153,0.4786812883929913,0.04695571625816641,0.4786812883929913,1,0.4320502638287689,0.04695571625816641,-0.0003246916939440153,0.4786812883929913,0.4786812883929913,0.04695571625816641,0.04695571625816641,0.04695571625816641,0.9530442837418336,0.04695571625816641,0.4786812883929913,1
28.2,0.04634327680720873,0.432982902482875,0.9536887466757435,0.003200135782683551,-0.003202348295228141,0.004631125332425645,0.003200135782683551,-0.000221094816283204,0.04631125332425645,-0.0003202348295228141,0.4789739209776087,0.04631125332425645,0.4789739209776087,1,0.432982902482875,0.04631125332425645,-0.0003202348295228141,0.4789739209776087,0.4789739209776087,0.04631125332425645,0.04631125332425645,0.04631125332425645,0.9536887466757435,0.04631125332425645,0.4789739209776087,1
28.4,0.04570722809549549,0.4339027280074197,0.9543243558960074,0.003156217656293005,-0.003158399150288149,0.004567564410399261,0.003156217656293005,-0.0002179962220506303,0.04567564410399261,-0.0003158399150288149,0.4792625321963835,0.04567564410399261,0.4792625321963835,1,0.4339027280074197,0.04567564410399261,-0.0003158399150288149,0.4792625321963835,0.4792625321963835,0.04567564410399261,0.04567564410399261,0.04567564410399261,0.9543243558960074,0.04567564410399261,0.4792625321963835,1
28.6,0.04507990515482899,0.4348099357785768,0.9549512454932384,0.00311291373679782,-0.00311506480673851,0.004504875450676161,0.00311291373679782,-0.0002149571154262554,0.0450487545067616,-0.000311506480673851,0.4795471838046645,0.0450487545067616,0.4795471838046645,1,0.4348099357785768,0.0450487545067616,-0.000311506480673851,0.4795471838046645,0.4795471838046645,0.0450487545067616,0.0450487545067616,0.0450487545067616,0.9549512454932384,0.0450487545067616,0.4795471838046645,1
28.8,0.04446118397896929,0.4357047007850916,0.9555695393733382,0.003070213932918094,-0.003072335230750595,0.004443046062666179,0.003070213932918094,-0.0002119831020668669,0.04443046062666178,-0.0003072335230750595,0.4798279278886783,0.04443046062666178,0.4798279278886783,1,0.4357047007850916,0.04443046062666178,-0.0003072335230750595,0.4798279278886783,0.4798279278886783,0.04443046062666178,0.04443046062666178,0.04443046062666178,0.9555695393733382,0.04443046062666178,0.4798279278886783,1
29,0.04385094597580814,0.4365871926609824,0.9561793560192985,0.003028107344858238,-0.003030199510663245,0.004382064398070151,0.003028107344858238,-0.000209072920864692,0.04382064398070151,-0.0003030199510663245,0.4801048166906177,0.04382064398070151,0.4801048166906177,1,0.4365871926609824,0.04382064398070151,-0.0003030199510663245,0.4801048166906177,0.4801048166906177,0.04382064398070151,0.04382064398070151,0.04382064398070151,0.9561793560192985,0.04382064398070151,0.4801048166906177,1
29.2,0.04324908215188325,0.4374575727172648,0.9567808043040688,0.002986582073076415,-0.002988645595200512,0.004321919569593125,0.002986582073076415,-0.0002062114990237082,0.04321919569593125,-0.0002988645595200512,0.480377903853676,0.04321919569593125,0.480377903853676,1,0.4374575727172648,0.04321919569593125,-0.0002988645595200512,0.480377903853676,0.480377903853676,0.04321919569593125,0.04321919569593125,0.04321919569593125,0.9567808043040688,0.04321919569593125,0.480377903853676,1
29.4,0.04265547143806426,0.4383160093165774,0.9573740051784235,0.002945626208791663,-0.002947661648778493,0.004262599482157648,0.002945626208791663,-0.0002034059241797026,0.04262599482157647,-0.0002947661648778493,0.4806472379732761,0.04262599482157647,0.4806472379732761,1,0.4383160093165774,0.04262599482157647,-0.0002947661648778493,0.4806472379732761,0.4806472379732761,0.04262599482157647,0.04262599482157647,0.04262599482157647,0.9573740051784235,0.04262599482157647,0.4806472379732761,1
29.6,0.04206999992830928,0.4391626642262138,0.9579590724201756,0.002905226954780737,-0.002907234848491952,0.004204092757982436,0.002905226954780737,-0.000200653514490866,0.04204092757982436,-0.0002907234848491952,0.4809128683211889,0.04204092757982436,0.4809128683211889,1,0.4391626642262138,0.04204092757982436,-0.0002907234848491952,0.4809128683211889,0.4809128683211889,0.04204092757982436,0.04204092757982436,0.04204092757982436,0.9579590724201756,0.04204092757982436,0.4809128683211889,1
29.8,0.04149255643736624,0.4399976990776384,0.9585361171223129,0.00286537513162275,-0.00286735596791432,0.00414638828776871,0.00286537513162275,-0.0001979495895167022,0.0414638828776871,-0.000286735596791432,0.481174846358534,0.0414638828776871,0.481174846358534,1,0.4399976990776384,0.0414638828776871,-0.000286735596791432,0.481174846358534,0.481174846358534,0.0414638828776871,0.0414638828776871,0.0414638828776871,0.9585361171223129,0.0414638828776871,0.481174846358534,1
30,0.04092303315269973,0.4408212774110639,0.9591052470732931,0.002826068408802658,-0.002828022599286883,0.004089475292670686,0.002826068408802658,-0.0001952866899327501,0.04089475292670686,-0.0002828022599286883,0.4814332280778421,0.04089475292670686,0.4814332280778421,1,0.4408212774110639,0.04089475292670686,-0.0002828022599286883,0.4814332280778421,0.4814332280778421,0.04089475292670686,0.04089475292670686,0.04089475292670686,0.9591052470732931,0.04089475292670686,0.4814332280778421,1
30.2,0.04036132166411329,0.4416335522235306,0.959666570531182,0.002787291626583427,-0.002789219529527459,0.004033342946881802,0.002787291626583427,-0.0001926593296071337,0.04033342946881802,-0.0002789219529527459,0.4816880597393958,0.04033342946881802,0.4816880597393958,1,0.4416335522235306,0.04033342946881802,-0.0002789219529527459,0.4816880597393958,0.4816880597393958,0.04033342946881802,0.04033342946881802,0.04033342946881802,0.959666570531182,0.04033342946881802,0.4816880597393958,1
30.4,0.03980731655096961,0.4424346772191655,0.9602201928137348,0.002749034575114336,-0.002750936470443527,0.003977980718626518,0.002749034575114336,-0.0001900597021223683,0.03977980718626517,-0.0002750936470443527,0.4819393907583863,0.03977980718626517,0.4819393907583863,1,0.4424346772191655,0.03977980718626517,-0.0002750936470443527,0.4819393907583863,0.4819393907583863,0.03977980718626517,0.03977980718626517,0.03977980718626517,0.9602201928137348,0.03977980718626517,0.4819393907583863,1
30.6,0.03926091344620931,0.4432248054081604,0.9607662182291853,0.002711291397254848,-0.002713167539460104,0.003923378177081472,0.002711291397254848,-0.0001874853352837142,0.03923378177081471,-0.0002713167539460104,0.4821872704250292,0.03923378177081471,0.4821872704250292,1,0.4432248054081604,0.03923378177081471,-0.0002713167539460104,0.4821872704250292,0.4821872704250292,0.03923378177081471,0.03923378177081471,0.03923378177081471,0.9607662182291853,0.03923378177081471,0.4821872704250292,1
30.8,0.03872200851687378,0.444004090057977,0.9613047506200424,0.002674062985087123,-0.002675913691617404,0.003869524937995761,0.002674062985087123,-0.0001849426616186236,0.03869524937995761,-0.0002675913691617404,0.4824317480687729,0.03869524937995761,0.4824317480687729,1,0.444004090057977,0.03869524937995761,-0.0002675913691617404,0.4824317480687729,0.4824317480687729,0.03869524937995761,0.03869524937995761,0.03869524937995761,0.9613047506200424,0.03869524937995761,0.4824317480687729,1
31,0.03819050239196027,0.4447726775011234,0.9618358892513448,0.002637338859481659,-0.002639164330504873,0.003816411074865522,0.002637338859481659,-0.0001824200211628336,0.03816411074865522,-0.0002639164330504873,0.4826728718167281,0.03816411074865522,0.4826728718167281,1,0.4447726775011234,0.03816411074865522,-0.0002639164330504873,0.4826728718167281,0.4826728718167281,0.03816411074865522,0.03816411074865522,0.03816411074865522,0.9618358892513448,0.03816411074865522,0.4826728718167281,1
31.2,0.03766629654469802,0.4455307137595022,0.9623597325977561,0.002601113859798247,-0.002602914245411481,0.003764026740224391,0.002601113859798247,-0.000179912527063811,0.03764026740224391,-0.0002602914245411481,0.4829106897372049,0.03764026740224391,0.4829106897372049,1,0.4455307137595022,0.03764026740224391,-0.0002602914245411481,0.4829106897372049,0.4829106897372049,0.03764026740224391,0.03764026740224391,0.03764026740224391,0.9623597325977561,0.03764026740224391,0.4829106897372049,1
31.4,0.03714929084267529,0.4462783440267637,0.9628763807446331,0.002565383257711632,-0.002567158730840124,0.003712361925536689,0.002565383257711632,-0.0001774224873362447,0.03712361925536689,-0.0002567158730840124,0.4831452474090466,0.03712361925536689,0.4831452474090466,1,0.4462783440267637,0.03712361925536689,-0.0002567158730840124,0.4831452474090466,0.4831452474090466,0.03712361925536689,0.03712361925536689,0.03712361925536689,0.9628763807446331,0.03712361925536689,0.4831452474090466,1
31.6,0.03663938228298475,0.4470157131560534,0.9633859366523547,0.002530142677203954,-0.002531893533947588,0.003661406334764528,0.002530142677203954,-0.0001749620998323389,0.03661406334764528,-0.0002531893533947588,0.483376587150304,0.03661406334764528,0.483376587150304,1,0.4470157131560534,0.03661406334764528,-0.0002531893533947588,0.483376587150304,0.483376587150304,0.03661406334764528,0.03661406334764528,0.03661406334764528,0.9633859366523547,0.03661406334764528,0.483376587150304,1
31.8,0.03613647807140014,0.4477429606164821,0.9638884930825873,0.002495388921879598,-0.002497115398741867,0.003611150691741272,0.002495388921879598,-0.000172525585177438,0.03611150691741272,-0.0002497115398741867,0.4836047559940206,0.03611150691741272,0.4836047559940206,1,0.4477429606164821,0.03611150691741272,-0.0002497115398741867,0.4836047559940206,0.4836047559940206,0.03611150691741272,0.03611150691741272,0.03611150691741272,0.9638884930825873,0.03611150691741272,0.4836047559940206,1
32,0.03564048332064432,0.4484602252368607,0.964384144894897,0.002461119196827106,-0.002462821554130579,0.003561585510510301,0.002461119196827106,-0.0001701153973535431,0.03561585510510301,-0.0002462821554130579,0.4838297981865507,0.03561585510510301,0.4838297981865507,1,0.4484602252368607,0.03561585510510301,-0.0002462821554130579,0.4838297981865507,0.4838297981865507,0.03561585510510301,0.03561585510510301,0.03561585510510301,0.964384144894897,0.03561585510510301,0.4838297981865507,1
32.2,0.03515130190659125,0.4491676446022659,0.9648729881346297,0.002427325619959766,-0.002429004122098816,0.003512701186537026,0.002427325619959766,-0.0001677318917207519,0.03512701186537026,-0.0002429004122098816,0.4840517560554263,0.03512701186537026,0.4840517560554263,1,0.4491676446022659,0.03512701186537026,-0.0002429004122098816,0.4840517560554263,0.4840517560554263,0.03512701186537026,0.03512701186537026,0.03512701186537026,0.9648729881346297,0.03512701186537026,0.4840517560554263,1
32.4,0.03466883596111765,0.4498653551965281,0.9653551205289178,0.002393994113406238,-0.002395649003546219,0.003464487947108219,0.002393994113406238,-0.0001653727531750501,0.03464487947108219,-0.0002395649003546219,0.4842706697672557,0.03464487947108219,0.4842706697672557,1,0.4498653551965281,0.03464487947108219,-0.0002395649003546219,0.4842706697672557,0.4842706697672557,0.03464487947108219,0.03464487947108219,0.03464487947108219,0.9653551205289178,0.03464487947108219,0.4842706697672557,1
32.6,0.03419299478475565,0.4505534898981186,0.9658306327698186,0.002361123886275583,-0.002362755457427368,0.003416936723018138,0.002361123886275583,-0.0001630430454899316,0.03416936723018138,-0.0002362755457427368,0.4844865815825573,0.03416936723018138,0.4844865815825573,1,0.4505534898981186,0.03416936723018138,-0.0002362755457427368,0.4844865815825573,0.4844865815825573,0.03416936723018138,0.03416936723018138,0.03416936723018138,0.9658306327698186,0.03416936723018138,0.4844865815825573,1
32.8,0.03372368626915829,0.4512321803901076,0.96629961690342,0.002328708684449434,-0.002330317257832198,0.003370038309657997,0.002328708684449434,-0.0001607455398405285,0.03370038309657997,-0.0002330317257832198,0.4846995317609044,0.03370038309657997,0.4846995317609044,1,0.4512321803901076,0.03370038309657997,-0.0002330317257832198,0.4846995317609044,0.4846995317609044,0.03370038309657997,0.03370038309657997,0.03370038309657997,0.96629961690342,0.03370038309657997,0.4846995317609044,1
33,0.03326081933512995,0.4519015564751711,0.9667621639453674,0.002296742120036257,-0.002298328049735177,0.00332378360546326,0.002296742120036257,-0.0001584834637577905,0.0332378360546326,-0.0002298328049735177,0.4849095597248302,0.0332378360546326,0.4849095597248302,1,0.4519015564751711,0.0332378360546326,-0.0002298328049735177,0.4849095597248302,0.4849095597248302,0.0332378360546326,0.0332378360546326,0.0332378360546326,0.9667621639453674,0.0332378360546326,0.4849095597248302,1
33.2,0.03280430393262645,0.4525617460755911,0.9672183638808642,0.002265217671371353,-0.002266781349068853,0.003278163611913576,0.002265217671371353,-0.0001562605011442612,0.03278163611913576,-0.0002266781349068853,0.4851167040598199,0.03278163611913576,0.4851167040598199,1,0.4525617460755911,0.03278163611913576,-0.0002266781349068853,0.4851167040598199,0.4851167040598199,0.03278163611913576,0.03278163611913576,0.03278163611913576,0.9672183638808642,0.03278163611913576,0.4851167040598199,1
33.4,0.03235405104075495,0.4532128752332553,0.9676683056646717,0.002234128683016861,-0.002235670542660717,0.003233169433532834,0.002234128683016861,-0.0001540807922600826,0.03233169433532834,-0.0002235670542660717,0.4853210025143176,0.03233169433532834,0.4853210025143176,1,0.4532128752332553,0.03233169433532834,-0.0002235670542660717,0.4853210025143176,0.4853210025143176,0.03233169433532834,0.03233169433532834,0.03233169433532834,0.9676683056646717,0.03233169433532834,0.4853210025143176,1
33.6,0.03190997266777398,0.4538550681096575,0.9681120772211091,0.002203468365761751,-0.002204988888312998,0.003188792277889086,0.002203468365761751,-0.0001519489337415336,0.03188792277889085,-0.0002204988888312998,0.485522491999717,0.03188792277889085,0.485522491999717,1,0.4538550681096575,0.03188792277889085,-0.0002204988888312998,0.485522491999717,0.485522491999717,0.03188792277889085,0.03188792277889085,0.03188792277889085,0.9681120772211091,0.03188792277889085,0.485522491999717,1
33.8,0.03147198821846788,0.454488448149002,0.968549759110309,0.002173233320291478,-0.002174732877692487,0.003145024088969095,0.002173233320291478,-0.0001498542568696163,0.03145024088969095,-0.0002174732877692487,0.4857212157509238,0.03145024088969095,0.4857212157509238,1,0.454488448149002,0.03145024088969095,-0.0002174732877692487,0.4857212157509238,0.4857212157509238,0.03145024088969095,0.03145024088969095,0.03145024088969095,0.968549759110309,0.03145024088969095,0.4857212157509238,1
34,0.03104001960936025,0.4551131371859182,0.9689814293872046,0.002143420833974272,-0.002144899656479973,0.003101857061279545,0.002143420833974272,-0.0001477828886371634,0.03101857061279545,-0.0002144899656479973,0.4859172178330657,0.03101857061279545,0.4859172178330657,1,0.4551131371859182,0.03101857061279545,-0.0002144899656479973,0.4859172178330657,0.4859172178330657,0.03101857061279545,0.03101857061279545,0.03101857061279545,0.9689814293872046,0.03101857061279545,0.4859172178330657,1
34.2,0.03061397769152739,0.4557292529653652,0.9694071771070063,0.002114021367321408,-0.002115479853369642,0.00305928228929937,0.002114021367321408,-0.0001457512752124895,0.0305928228929937,-0.0002115479853369642,0.4861105278730219,0.0305928228929937,0.4861105278730219,1,0.4557292529653652,0.0305928228929937,-0.0002115479853369642,0.4861105278730219,0.4861105278730219,0.0305928228929937,0.0305928228929937,0.0305928228929937,0.9694071771070063,0.0305928228929937,0.4861105278730219,1
34.4,0.03019378083764507,0.4563369125378595,0.9698270838363254,0.002085028839955719,-0.002086467397050332,0.003017291616367457,0.002085028839955719,-0.0001437602886054847,0.03017291616367457,-0.0002086467397050332,0.486301181961829,0.03017291616367457,0.486301181961829,1,0.4563369125378595,0.03017291616367457,-0.0002086467397050332,0.486301181961829,0.486301181961829,0.03017291616367457,0.03017291616367457,0.03017291616367457,0.9698270838363254,0.03017291616367457,0.486301181961829,1
34.6,0.02977934865582711,0.4569362311112053,0.9702412299061332,0.002056437151884807,-0.002057856196025984,0.002975877009386685,0.002056437151884807,-0.0001418107478328074,0.02975877009386685,-0.0002057856196025984,0.4864892155854695,0.02975877009386685,0.4864892155854695,1,0.4569362311112053,0.02975877009386685,-0.0002057856196025984,0.4864892155854695,0.4864892155854695,0.02975877009386685,0.02975877009386685,0.02975877009386685,0.9702412299061332,0.02975877009386685,0.4864892155854695,1
34.8,0.02937060198962551,0.4575273220504944,0.9706496944117625,0.002028240183501053,-0.002029640138803343,0.002935030558823748,0.002028240183501053,-0.0001399034189608602,0.02935030558823748,-0.0002029640138803343,0.4866746636248516,0.02935030558823748,0.4866746636248516,1,0.4575273220504944,0.02935030558823748,-0.0002029640138803343,0.4866746636248516,0.4866746636248516,0.02935030558823748,0.02935030558823748,0.02935030558823748,0.9706496944117625,0.02935030558823748,0.4866746636248516,1
35,0.02896746291803034,0.4581102968781059,0.971052555212906,0.002000431795581609,-0.002001813093634522,0.002894744478709399,0.002000431795581609,-0.0001380390150472746,0.02894744478709399,-0.0002001813093634522,0.4868575603558365,0.02894744478709399,0.4868575603558365,1,0.4581102968781059,0.02894744478709399,-0.0002001813093634522,0.4868575603558365,0.4868575603558365,0.02894744478709399,0.02894744478709399,0.02894744478709399,0.971052555212906,0.02894744478709399,0.4868575603558365,1
35.2,0.0285698539053474,0.4586852693899852,0.9714498897726992,0.001973004799859894,-0.001974367804659719,0.002855011022730081,0.001973004799859894,-0.000136210818862927,0.02855011022730081,-0.0001974367804659719,0.4870379428368201,0.02855011022730081,0.4870379428368201,1,0.4586852693899852,0.02855011022730081,-0.0001974367804659719,0.4870379428368201,0.4870379428368201,0.02855011022730081,0.02855011022730081,0.02855011022730081,0.9714498897726992,0.02855011022730081,0.4870379428368201,1
35.4,0.02817769691002086,0.4592523599707094,0.9718417760373225,0.001945949879882924,-0.001947294734332486,0.002815822396267753,0.001945949879882924,-0.0001343969492511817,0.02815822396267753,-0.0001947294734332486,0.4872158544599537,0.02815822396267753,0.4872158544599537,1,0.4592523599707094,0.02815822396267753,-0.0001947294734332486,0.4872158544599537,0.4872158544599537,0.02815822396267753,0.02815822396267753,0.02815822396267753,0.9718417760373225,0.02815822396267753,0.4872158544599537,1
35.6,0.02779091913422844,0.4598116677540431,0.9722282867610792,0.001919262553299535,-0.001920589530763836,0.00277717132389208,0.001919262553299535,-0.0001326102559234396,0.0277717132389208,-0.0001920589530763836,0.4873913220398876,0.0277717132389208,0.4873913220398876,1,0.4598116677540431,0.0277717132389208,-0.0001920589530763836,0.4873913220398876,0.4873913220398876,0.0277717132389208,0.0277717132389208,0.0277717132389208,0.9722282867610792,0.0277717132389208,0.4873913220398876,1
35.8,0.02740944717969244,0.4603632989204052,0.9726094952746834,0.001892936095026765,-0.001894245437587816,0.002739050472531657,0.001892936095026765,-0.0001308476037948209,0.02739050472531657,-0.0001894245437587816,0.487564379101963,0.02739050472531657,0.487564379101963,1,0.4603632989204052,0.02739050472531657,-0.0001894245437587816,0.487564379101963,0.487564379101963,0.02739050472531657,0.02739050472531657,0.02739050472531657,0.9726094952746834,0.02739050472531657,0.487564379101963,1
36,0.02703320884900452,0.4609073579748827,0.9729854737073296,0.001866963718506554,-0.001868255633408894,0.002701452629267043,0.001866963718506554,-0.0001291055048142625,0.02701452629267043,-0.0001868255633408894,0.4877350587042122,0.02701452629267043,0.4877350587042122,1,0.4609073579748827,0.02701452629267043,-0.0001868255633408894,0.4877350587042122,0.4877350587042122,0.02701452629267043,0.02701452629267043,0.02701452629267043,0.9729854737073296,0.02701452629267043,0.4877350587042122,1
36.2,0.02666213314562576,0.4614439477472313,0.9733562929866922,0.001841338575705762,-0.001842613231800225,0.002664370701330776,0.001841338575705762,-0.0001273801179621928,0.02664370701330776,-0.0001842613231800225,0.4879033934373591,0.02664370701330776,0.4879033934373591,1,0.4614439477472313,0.02664370701330776,-0.0001842613231800225,0.4879033934373591,0.4879033934373591,0.02664370701330776,0.02664370701330776,0.02664370701330776,0.9733562929866922,0.02664370701330776,0.4879033934373591,1
36.4,0.02629615027388671,0.4619731693918754,0.9737220228389267,0.001816053757116155,-0.001817311281343201,0.002627797716107327,0.001816053757116155,-0.0001256672492606298,0.02627797716107327,-0.0001817311281343201,0.4880694154248144,0.02627797716107327,0.4880694154248144,1,0.4619731693918754,0.02627797716107327,-0.0001817311281343201,0.4880694154248144,0.4880694154248144,0.02627797716107327,0.02627797716107327,0.02627797716107327,0.9737220228389267,0.02627797716107327,0.4880694154248144,1
36.6,0.02593519101536456,0.4624951237741556,0.9740827324339859,0.001791104435491129,-0.001792344935047305,0.002591726756601409,0.001791104435491129,-0.0001239649503434553,0.02591726756601409,-0.0001792344935047305,0.488233156846665,0.02591726756601409,0.488233156846665,1,0.4624951237741556,0.02591726756601409,-0.0001792344935047305,0.488233156846665,0.488233156846665,0.02591726756601409,0.02591726756601409,0.02591726756601409,0.9740827324339859,0.02591726756601409,0.488233156846665,1
36.8,0.02557918086360986,0.4630099245082177,0.9744384964549364,0.001766508028040444,-0.001767731854626642,0.002556150354506359,0.001766508028040444,-0.0001222979585558744,0.02556150354506359,-0.0001767731854626642,0.4883946548678186,0.02556150354506359,0.4883946548678186,1,0.4630099245082177,0.02556150354506359,-0.0001767731854626642,0.4883946548678186,0.4883946548678186,0.02556150354506359,0.02556150354506359,0.02556150354506359,0.9744384964549364,0.02556150354506359,0.4883946548678186,1
37,0.02522805732951779,0.4635176594889844,0.9747893771905642,0.001742244708279909,-0.001743452008202973,0.002521062280943576,0.001742244708279909,-0.0001206455869563828,0.02521062280943576,-0.0001743452008202973,0.4885539370975999,0.02521062280943576,0.4885539370975999,1,0.4635176594889844,0.02521062280943576,-0.0001743452008202973,0.4885539370975999,0.4885539370975999,0.02521062280943576,0.02521062280943576,0.02521062280943576,0.9747893771905642,0.02521062280943576,0.4885539370975999,1
37.2,0.02488175459458384,0.4640184250063612,0.9751354404160048,0.001718310161295547,-0.00171950105885936,0.002486455958399525,0.001718310161295547,-0.0001190056728775004,0.02486455958399525,-0.000171950105885936,0.4887110344844705,0.02486455958399525,0.4887110344844705,1,0.4640184250063612,0.02486455958399525,-0.000171950105885936,0.4887110344844705,0.4887110344844705,0.02486455958399525,0.02486455958399525,0.02486455958399525,0.9751354404160048,0.02486455958399525,0.4887110344844705,1
37.4,0.02454020797532939,0.464512315821285,0.975476750773008,0.001694700237038982,-0.001695874833738606,0.002452324922699201,0.001694700237038982,-0.0001173759750561954,0.02452324922699201,-0.0001695874833738606,0.4888659775649032,0.02452324922699201,0.4888659775649032,1,0.464512315821285,0.02452324922699201,-0.0001695874833738606,0.4888659775649032,0.4888659775649032,0.02452324922699201,0.02452324922699201,0.02452324922699201,0.975476750773008,0.02452324922699201,0.4888659775649032,1
37.6,0.02420335392330165,0.464999425165725,0.9758133717699384,0.001671410950327433,-0.001672569324008208,0.002418662823006157,0.001671410950327433,-0.0001157541736254448,0.02418662823006157,-0.0001672569324008208,0.4890187964633857,0.02418662823006157,0.4890187964633857,1,0.464999425165725,0.02418662823006157,-0.0001672569324008208,0.4890187964633857,0.4890187964633857,0.02418662823006157,0.02418662823006157,0.02418662823006157,0.9758133717699384,0.02418662823006157,0.4890187964633857,1
37.8,0.02387113002507378,0.4654798447426817,0.9761453657817749,0.001648438480843721,-0.001649580684869034,0.002385463421822509,0.001648438480843721,-0.0001141378701162389,0.02385463421822509,-0.0001649580684869034,0.4891695208924199,0.02385463421822509,0.4891695208924199,1,0.4654798447426817,0.02385463421822509,-0.0001649580684869034,0.4891695208924199,0.4891695208924199,0.02385463421822509,0.02385463421822509,0.02385463421822509,0.9761453657817749,0.02385463421822509,0.4891695208924199,1
38,0.02354347500224478,0.465953664726188,0.976472794050111,0.001625779173136262,-0.001626905235578568,0.0023527205949889,0.001625779173136262,-0.0001125245874634591,0.023527205949889,-0.0001626905235578568,0.4893181801525192,0.023527205949889,0.4893181801525192,1,0.465953664726188,0.023527205949889,-0.0001626905235578568,0.4893181801525192,0.4893181801525192,0.023527205949889,0.023527205949889,0.023527205949889,0.976472794050111,0.023527205949889,0.4893181801525192,1
38.2,0.02322030798223092,0.4664209914427681,0.9767957374571603,0.001603433676104798,-0.001604543939123099,0.002320426254283969,0.001603433676104798,-0.0001109454203160709,0.02320426254283969,-0.0001604543939123099,0.4894647995916955,0.02320426254283969,0.4894647995916955,1,0.4664209914427681,0.02320426254283969,-0.0001604543939123099,0.4894647995916955,0.4894647995916955,0.02320426254283969,0.02320426254283969,0.02320426254283969,0.9767957374571603,0.02320426254283969,0.4894647995916955,1
38.4,0.02290157827850698,0.4668819049102255,0.9771142466379371,0.001581397002215792,-0.001582491644409531,0.002288575336206289,0.001581397002215792,-0.0001093842253444342,0.02288575336206289,-0.0001582491644409531,0.4896094091078474,0.02288575336206289,0.4896094091078474,1,0.4668819049102255,0.02288575336206289,-0.0001582491644409531,0.4896094091078474,0.4896094091078474,0.02288575336206289,0.02288575336206289,0.02288575336206289,0.9771142466379371,0.02288575336206289,0.4896094091078474,1
38.6,0.0225872269282244,0.4673364916450242,0.9774283805257586,0.001559666208185433,-0.001560745398304295,0.002257161947424136,0.001559666208185433,-0.0001078400583480253,0.02257161947424136,-0.0001560745398304295,0.4897520365794351,0.02257161947424136,0.4897520365794351,1,0.4673364916450242,0.02257161947424136,-0.0001560745398304295,0.4897520365794351,0.4897520365794351,0.02257161947424136,0.02257161947424136,0.02257161947424136,0.9774283805257586,0.02257161947424136,0.4897520365794351,1
38.8,0.02227719464367697,0.4677848378799015,0.9777381983835943,0.00153823880712459,-0.001539302727129183,0.002226180161640568,0.00153823880712459,-0.0001063142663801689,0.02226180161640567,-0.0001539302727129183,0.4898927092235943,0.02226180161640567,0.4898927092235943,1,0.4677848378799015,0.02226180161640567,-0.0001539302727129183,0.4898927092235943,0.4898927092235943,0.02226180161640567,0.02226180161640567,0.02226180161640567,0.9777381983835943,0.02226180161640567,0.4898927092235943,1
39,0.02197142307877378,0.4682270284836012,0.978043758534857,0.001517112515632537,-0.001518161363081583,0.002195624146514297,0.001517112515632537,-0.0001048084318705585,0.02195624146514297,-0.0001518161363081583,0.490031453812436,0.02195624146514297,0.490031453812436,1,0.4682270284836012,0.02195624146514297,-0.0001518161363081583,0.490031453812436,0.490031453812436,0.02195624146514297,0.02195624146514297,0.02195624146514297,0.978043758534857,0.02195624146514297,0.490031453812436,1
39.2,0.02166985482903929,0.4686631469608722,0.9783451183634024,0.001496285253796955,-0.001497319244172374,0.002165488163659757,0.001496285253796955,-0.0001033243726131579,0.02165488163659757,-0.0001497319244172374,0.4901682966730525,0.02165488163659757,0.4901682966730525,1,0.4686631469608722,0.02165488163659757,-0.0001497319244172374,0.4901682966730525,0.4901682966730525,0.02165488163659757,0.02165488163659757,0.02165488163659757,0.9783451183634024,0.02165488163659757,0.4901682966730525,1
39.4,0.02137243343161329,0.4690932754524696,0.9786423343135295,0.001475755145193931,-0.001476774514282825,0.002135766568647046,0.001475755145193931,-0.0001018641417774124,0.02135766568647046,-0.0001476774514282825,0.4903032636875118,0.02135766568647046,0.4903032636875118,1,0.4690932754524696,0.02135766568647046,-0.0001476774514282825,0.4903032636875118,0.4903032636875118,0.02135766568647046,0.02135766568647046,0.02135766568647046,0.9786423343135295,0.02135766568647046,0.4903032636875118,1
39.6,0.02107908900825433,0.469517505450301,0.9789354760764886,0.001455503524862725,-0.001456508474289436,0.002106452392351144,0.001455503524862725,-0.0001004239585294928,0.02106452392351144,-0.0001456508474289436,0.4904363785263834,0.02106452392351144,0.4904363785263834,1,0.469517505450301,0.02106452392351144,-0.0001456508474289436,0.4904363785263834,0.4904363785263834,0.02106452392351144,0.02106452392351144,0.02106452392351144,0.9789354760764886,0.02106452392351144,0.4904363785263834,1
39.8,0.02078976828603424,0.4699359153918944,0.9792245969262803,0.001435530469884645,-0.001436521231451549,0.002077540307371972,0.001435530469884645,-9.900689918086996e-05,0.02077540307371972,-0.0001436521231451549,0.490567666342469,0.02077540307371972,0.490567666342469,1,0.4699359153918944,0.02077540307371972,-0.0001436521231451549,0.490567666342469,0.490567666342469,0.02077540307371972,0.02077540307371972,0.02077540307371972,0.9792245969262803,0.02077540307371972,0.490567666342469,1
